CARQUEST,641 STATE STREET,EL CENTRO,CA,92243,USA,7603523391,32.7917800005391,-115.553615
CARQUEST,1005 HWY 17 SOUTH,ELIZABETH CITY,NC,27909,USA,2523359618,36.29463,-76.23555
CARQUEST,351  E. PENNSYLVANIA,ESCONDIDO,CA,92025,USA,7607456461,33.1284700021871,-117.068580001939
CARQUEST,2525 SKEETER DRIVE,FAIRBANKS,AK,99709,USA,9074521627,64.8151800079698,-147.78008
CARQUEST,350 EAST RUSSEL ST.,FAYETTEVILLE,NC,28301,USA,9104832626,0,0
CARQUEST,6320 FLORIN ROAD,SACRAMENTO,CA,95823,USA,9163923033,38.49571,-121.43051
CARQUEST,721 5TH,FT LUPTON,CO,80621,USA,3038572333,40.0851631164551,-104.809020996094
CARQUEST,3030 OSGOOD COURT,FREMONT,CA,94539,USA,5106561656,37.5154100036067,-121.944675004214
CARQUEST,7051 COMMERCE CIRCLE,PLEASANTON,CA,94588,USA,9252250105,37.6984700085478,-121.917615009048
CARQUEST,419B SOUTH JEFFERSON ST,FREDERICK,MD,21701,USA,3016209411,39.4116963307541,-77.4217635763446
CARQUEST,363 WARRENTON RD,FREDERICKSBURG,VA,22405,USA,5403741213,38.3403857192054,-77.491799497112
CARQUEST,4442 LAFAYETTE BLVD,FREDERICKSBURG,VA,22408,USA,5408982077,38.25806,-77.49524
CARQUEST,40 BISHOP DRIVE,FREDERICTON,NB,E3B 5C8,CAN,5064589731,45.94593,-66.69292
CARQUEST,3515  E.TULARE STREET,FRESNO,CA,93702,USA,5592662084,36.7431850028129,-119.761849999947
CARQUEST,1000 MONMOUTH BLVD,GALESBURG,IL,61401,USA,3093440400,40.93946,-90.38592
CARQUEST,138 BENNETT DRIVE,GANDER,NL,A1V 2E4,CAN,7096513524,48.95297,-54.60295
CARQUEST,624 GARRISONVILLE ROAD,GARRISONVILLE,VA,22554,USA,5406594094,38.47394,-77.44325
CARQUEST,334 GUELPH ST.,GEORGETOWN,ON,L7G 4B5,CAN,9058775161,0,0
CARQUEST,435 KLEIN AVE,GLASGOW,MT,59230,USA,4062289381,48.1961,-106.63486
CARQUEST,316 SUNCOAST DR E,GODERICH,ON,N7A 4N7,CAN,5195241966,43.7317962,-81.6947528
CARQUEST,1308 N WILLIAMS STREET,GOLDSBORO,NC,27533,USA,9197340832,35.3831449925108,-77.9932249722802
CARQUEST,10 CLAVETTE ST,GRAND FALLS,NB,E3Y 3W5,CAN,5064758122,47.05689,-67.75185
CARQUEST,23 HARDY AVE,GRAND FALLS WINDSOR,NF,A2A 2P8,CAN,7094897728,48.9518951,-55.643305
CARQUEST,2824 SOUTH LOCUST,GRAND ISLAND,NE,68801,USA,3083982130,40.8845650000027,-98.3396849996468
CARQUEST,525 NE E STREET,GRANTS PASS,OR,97526,USA,5414797524,42.43891,-123.32038
CARQUEST,5307 W. MARKET STREET,GREENSBORO,NC,27409,USA,3362945630,36.07081,-79.88346
CARQUEST,2305 11 AVE SOUTH,GREAT FALLS,MT,59405,USA,4064528555,47.49344,-111.26742
CARQUEST,3700 KEMPT ROAD,HALIFAX,NS,B3K 4X8,CAN,9024938344,44.66265,-63.61946
CARQUEST,1130 NORTH FIRST,HAMILTON,MT,59840,USA,4063633113,46.2602285165574,-114.157345969642
CARQUEST,401 PARKDALE AVE N,HAMILTON,ON,L8H 5Y4,CAN,9055442881,43.24751,-79.78777
CARQUEST,1249 STONECHURCH UNIT RD E7&8,HAMILTON,ON,L8W 2C6,CAN,9053182002,0,0
CARQUEST,430 SOUTH MAIN STREET,HARLEM,MT,59526,USA,4063532751,48.52798,-108.78786
CARQUEST,60 E ROCK STREET,HARRISONBURG,VA,22802,USA,5404344418,38.45249,-78.8672
CARQUEST,114 CONCESSION STREET N,HAVELOCK,ON,K0L 1Z0,CAN,7057783306,44.4357404,-77.8934287
CARQUEST,101 SECOND ST.,HAVRE,MT,59501,USA,4062652231,0,0
CARQUEST,2429 HAYES ROAD,HAYES,VA,23072,USA,8046422172,37.2700950000304,-76.4992249999266
CARQUEST,2328 N MONTANA AVE,HELENA,MT,59601,USA,4064420042,46.6041400000004,-112.02067999993
CARQUEST,7725 COMMERCIAL WAY STE 125,HENDERSON,NV,89011,USA,7025670700,36.0501881607267,-115.019045557251
CARQUEST,235 A SW OAK ST.,HILLSBORO,OR,97123,USA,5036482196,0,0
CARQUEST,3726 LAKE ST,HOMER,AK,99603,USA,9072356491,59.64431,-151.52465
CARQUEST,122 W FIRST ST,HUTCHINSON,KS,67501,USA,6206632000,38.0432100025682,-97.6862250000001
CARQUEST,45460 FARGO STREET,INDIO,CA,92201,USA,7603473641,33.7208550000001,-116.216874999992
CARQUEST,16080 ARROW HWY,IRWINDALE,CA,91706,USA,6268141571,34.10642,-117.93225
CARQUEST,4639 MCWIILIE DR,JACKSON,MS,39206,USA,6013625431,32.3580450000889,-90.1536949883522
CARQUEST,"1202 U.S. HWY 70, EAST",NEW BERN,NC,28560,USA,2526376108,35.0832295739659,-77.0319617462587
CARQUEST,535 WEST IDAHO ST,KALISPELL,MT,59901,USA,4067553659,48.201272427855,-114.320249053452
CARQUEST,8720 NW 63RD ST,PARKVILLE,MO,64152,USA,8165876100,0,0
CARQUEST,7806 E WINNER,KANSAS CITY,MO,64125,USA,8162415717,39.1056994210635,-94.4911153311021
CARQUEST,"2119 AVENUE ""A""",KEARNEY,NE,68847,USA,3082372247,0,0
CARQUEST,106 S. WILLOW,KENAI,AK,99611,USA,9072837516,60.5542250021303,-151.250744951501
CARQUEST,2620 JUNCTION HWY,KERRVILLE,TX,78028,USA,8303675712,30.0729500008008,-99.2023300003254
CARQUEST,809 MITCHELL STREET,KINSTON,NC,28501,USA,2525271134,35.2659250003326,-77.5843200134855
CARQUEST,1027 KING ST. EAST,KITCHENER,ON,N2G 2N1,CAN,5197433664,43.44185,-80.473
CARQUEST,2725 NORTH WRIGHT ROAD,ALCOA,TN,37701,USA,8659709273,35.8093011730177,-83.9767996875315
CARQUEST,324 SHELIKOF,KODIAK,AK,99615,USA,9074863239,57.7871061187109,-152.415061624058
CARQUEST,901 MONITOR ST.,LA CROSSE,WI,54603,USA,6087828180,0,0
CARQUEST,9109 W. OGDEN AVE.,BROOKFIELD,IL,60513,USA,7083542195,0,0
CARQUEST,10213 MAIN STREET,LAMONT,CA,93241,USA,6618450771,35.265780028733,-118.91449
CARQUEST,820 WEST MAIN ST,LANSDALE,PA,19446,USA,2158556308,40.24709,-75.29366
CARQUEST,448 NORTH SAGINAW,LAPEER,MI,48446,USA,8106645996,43.0540949944205,-83.3075950130402
CARQUEST,1500 BOULDER CITY PARKWAY,BOULDER CITY,NV,89005,USA,7022931368,35.97047,-114.85334
CARQUEST,3738 BOULDER HWY.,LAS VEGAS,NV,89121,USA,7026418282,0,0
CARQUEST,3030 EAST SAHARA,LAS VEGAS,NV,89104,USA,7024571123,36.14505,-115.10845
CARQUEST,3341 INDUSTRIAL RD,LAS VEGAS,NV,89109,USA,7027351896,36.12897,-115.17534
CARQUEST,1715 N DECATUR BLVD,LAS VEGAS,NV,89108,USA,7026462111,36.1899887512654,-115.206270826747
CARQUEST,3161 N. NELLIS BLVD,LAS VEGAS,NV,89115,USA,7026441011,36.21735,-115.06306
CARQUEST,1301 E CALVADA BLVD,PAHRUMP,NV,89048,USA,7757274330,36.1919350012352,-115.988365000035
CARQUEST,2111 S RAINBOW BLVD,LAS VEGAS,NV,89146,USA,7022285800,36.14811,-115.2438
CARQUEST,5090 WEST PATRICK LANE,LAS VEGAS,NV,89118,USA,7023827784,36.078439964512,-115.219504997312
CARQUEST,8751 FREESTATE DRIVE,LAUREL,MD,20723,USA,3016040671,39.1304934181958,-76.8237346652243
CARQUEST,1830 W 6TH STREET,LAWRENCE,KS,66044,USA,7858411830,38.97357,-95.2569
CARQUEST,207 FIRST AVE S,LEWISTOWN,MT,59457,USA,4065385441,47.06652,-109.4223
CARQUEST,4340 NORTH 60TH STREET,LINCOLN,NE,68507,USA,4024675361,40.8470700000001,-96.6385349999608
CARQUEST,36 VICTORIA AVE SOUTH,LINDSAY,ON,K9V 3C8,CAN,7053243566,44.3509298,-78.7391525
CARQUEST,140 CAPITOL BEACH RD,LINCOLN,NE,68528,USA,4024750010,40.8196349881559,-96.7407950284862
CARQUEST,501 WEST PARK ST,LIVINGSTON,MT,59047,USA,4062221410,45.65959,-110.56576
CARQUEST,246 HORTON ST E,LONDON,ON,N6A 4L6,CAN,5196799600,42.9803,-81.2442
CARQUEST,430 FIRST ST,LONDON,ON,N5W 4N1,CAN,5194519330,43.0013999,-81.1948
CARQUEST,1510 FANSHAWE PARK RD W UNIT 1,LONDON,ON,N6H 5L8,CAN,5194744188,43.0093,-81.3402
CARQUEST,4300 WELLINGTON ROAD SOUTH,LONDON,ON,N6E 2Z7,CAN,5196686269,42.9188315,-81.2096316
CARQUEST,1555 S. OXNARD BLVD,OXNARD,CA,93030,USA,8054870447,34.1839000000634,-119.169964999852
CARQUEST,10452 MAGNOLIA BLVD,NORTH HOLLYWOOD,CA,91601,USA,8185087211,34.1648650350811,-118.358661891115
CARQUEST,38333 6TH STREET EAST,PALMDALE,CA,93550,USA,6619472114,34.57829,-118.11855
CARQUEST,21515 SOLEDAD CANYON RD #101,SANTA CLARITA,CA,91350,USA,6612592552,0,0
CARQUEST,14939 OXNARD STREET,VAN NUYS,CA,91411,USA,8187868080,34.1793800004688,-118.45345
CARQUEST,358 NEVADA AVE,LOVELL,WY,82431,USA,3075482219,44.8268746834709,-108.388462341702
CARQUEST,506 SACKVILLE DRIVE,LR SACKVILLE,NS,B4C 2R8,CAN,9028643800,44.76586,-63.68197
CARQUEST,920 EAST FIRST STREET,SANTA ANA,CA,92701,USA,7149720332,33.7453993518941,-117.85787465137
CARQUEST,676 EAST MAIN ST,MALONE,NY,12953,USA,5184836220,44.8503250001834,-74.276985000089
CARQUEST,10 SOUTH 3RD STREET EAST,MALTA,MT,59538,USA,4066542321,48.35715,-107.87414
CARQUEST,316 TUTTLE CREEK BLVD,MANHATTAN,KS,66502,USA,7857769485,39.1817035222008,-96.5575321387554
CARQUEST,560 DENISON ST UNIT #7,MARKHAM,ON,L3R 2M8,CAN,9054755501,0,0
CARQUEST,35 FORSYTHE ROAD,MARMORA,ON,K0K 2M0,CAN,6134720303,44.48281,-77.68273
CARQUEST,123 NORTH MAIN,MARYVILLE,MO,64468,USA,6605828146,40.3474649991334,-94.8728999653611
CARQUEST,1614 NEW SMITHVILLE HWY,MCMINNVILLE,TN,37110,USA,9314734424,35.70518,-85.78116
CARQUEST,335 EAST MC ANDREWS AVE,MEDFORD,OR,97501,USA,5417738456,42.3411500001172,-122.87418
CARQUEST,26 W 81ST AVE US 30,MERRILLVILLE,IN,46410,USA,2197698481,41.47096,-87.339115
CARQUEST,260 NORTH SANDHILL,MESQUITE,NV,89027,USA,7023465249,36.80716,-114.06417
CARQUEST,761 VINDIN STREET,MIDLAND,ON,L4R 4L9,CAN,7055264219,44.7530716,-79.902951
CARQUEST,144 PLEASANT STREET,MIRAMICHI,NB,E1V 1Y1,CAN,5066223361,46.9969899,-65.56796
CARQUEST,22385 MISSION BLVD,HAYWARD,CA,94541,USA,5105811616,37.6756650034958,-122.088199990863
CARQUEST,5680 MISSION BLVD,RIVERSIDE,CA,92509,USA,9516867070,34.0035600007881,-117.420259997636
CARQUEST,1020 H STREET,MODESTO,CA,95353,USA,2095246671,37.6554412841797,-121.017639160156
CARQUEST,122 S MOLALLA AVE,MOLALLA,OR,97038,USA,5038296192,45.1467,-122.57786
CARQUEST,"140 EDMONTON AVE.,",MONCTON,NB,E1C3B9,CAN,5068538810,46.09484,-64.80225
CARQUEST,2304 WEST BROADWAY,MISSOULA,MT,59808,USA,4067212852,46.8865350007319,-114.026369996064
CARQUEST,2125 E WASHINGTON,MOUNT PLEASANT,IA,52641,USA,3193858018,40.9582039858763,-91.5164557907539
CARQUEST,113 RICHMOND BLVD,NAPANEE,ON,K7R 3Z8,CAN,6133543343,44.2633127,-76.9566661
CARQUEST,64 NORTH 800 EAST,ST. GEORGE,UT,84770,USA,4356736144,37.10915,-113.56573
CARQUEST,8 CLEOPATRA DRIVE,NEPEAN,ON,K2G 0B3,CAN,6132259221,45.32668,-75.72077
CARQUEST,3020 BOWLARAMA DR.,NEW CASTLE,DE,19720,USA,3026527278,0,0
CARQUEST,528 PINEOLA STREET,NEWLAND,NC,28657,USA,8287339003,36.0815433259441,-81.9286796929664
CARQUEST,570 STEVEN COURT,NEWMARKET,ON,L3Y 6Z2,CAN,9059540717,44.03998,-79.45514
CARQUEST,145 E. OLIVE,NEWPORT,OR,97365,USA,5412652271,44.6363100002486,-124.051500787469
CARQUEST,201 S MERIDIAN,NEWTON,KS,67114,USA,3162835268,38.053425,-97.37195
CARQUEST,6100 THOROLD STONE ROAD,NIAGARA FALLS,ON,L2J 1A3,CAN,9053577878,43.11489,-79.09679
CARQUEST,320 N. SALCEDO ST.,NEW ORLEANS,LA,70119,USA,5048222288,0,0
CARQUEST,1601 VETARANS HWY,METAIRIE,LA,70005,USA,5048346080,30.0015550000417,-90.1315949999947
CARQUEST,1376 HAMMOND ST,NORTH BAY,ON,P1B 2J3,CAN,7058401056,46.31223,-79.44466
CARQUEST,920 NORTH 2100 WEST,ST. GEORGE,UT,84770,USA,4356733577,37.124413995082,-113.627351997413
CARQUEST,1046 SPEERS RD UNIT 25,OAKVILLE,ON,L6L 2X4,CAN,9058443264,43.4321399,-79.70323
CARQUEST,1531 MISSION AVE,OCEANSIDE,CA,92054,USA,7607221964,33.197860027701,-117.37621502305
CARQUEST,153 QUEEN STREET,NORTH SYDNEY,NS,B2A 3M1,CAN,9027944771,46.20459,-60.25363
CARQUEST,1115 WASHINGTON ST,BLAIR,NE,68008,USA,4024264646,41.54341,-96.12842
CARQUEST,10801 BLONDO,OMAHA,NE,68154,USA,4024458800,41.270637512207,-96.0891342163086
CARQUEST,340 W. COLLINS AVE.,ORANGE,CA,92867,USA,7145324777,0,0
CARQUEST,9304  GREENBACK  LANE,ORANGEVALE,CA,95662,USA,9169880292,38.67779,-121.20667
CARQUEST,13050 W COLONIAL DR,WINTER GARDEN,FL,34787,USA,4079050466,28.5514172397157,-81.5586800500365
CARQUEST,639 BLOOR ST WEST,OSHAWA,ON,L1J 5Y6,CAN,9057254755,43.8747995,-78.8788163
CARQUEST,2875 N JACKSON,OSHKOSH,WI,54901,USA,9202333910,44.0536199999387,-88.5429100048299
CARQUEST,1528 STAR TOP ROAD,OTTAWA,ON,K1B 3W6,CAN,6137495220,45.41576,-75.61657
CARQUEST,1040 3RD AVENUE E,OWEN SOUND,ON,N4K 2L2,CAN,5193767580,44.5687604,-80.9411871
CARQUEST,848 S COLONY AVE,PALMER,AK,99645,USA,9077454442,61.5928949836683,-149.119664975504
CARQUEST,1030 RAILROAD,PASO ROBLES,CA,93446,USA,8052381020,35.62537,-120.68785
CARQUEST,6300 WESTFIELD AVE,PENNSAUKEN,NJ,08110,USA,8566654901,39.96398,-75.05634
CARQUEST,794 RYE STREET,PETERBOROUGH,ON,K9J 6W9,CAN,7057452476,44.2798,-78.34387
CARQUEST,5434 W GLENDALE,GLENDALE,AZ,85301,USA,6239348611,33.538450000451,-112.166775
CARQUEST,12801 GRAND AVE,SURPRISE,AZ,85374,USA,6235838633,33.62659,-112.33576
CARQUEST,13631 NORTH 32ND ST,PHOENIX,AZ,85032,USA,6029711886,33.6067850013868,-112.013264952652
CARQUEST,19 YORK STREET,PICTON,ON,K0K 2T0,CAN,6134762173,44.00738,-77.13742
CARQUEST,1301 BRANCH,PLATTE CITY,MO,64079,USA,8168585888,39.3657455444336,-94.7780990600586
CARQUEST,4187 LAFAYETTE STREET,MARIANNA,FL,32446,USA,8505262560,30.7743820976228,-85.2284852143752
CARQUEST,577 WEST COULTER,POWELL,WY,82435,USA,3077545129,44.7543144226074,-108.758293151855
CARQUEST,7201 GLENWOOD AVE - SUITE 100,RALEIGH,NC,27612,USA,9197872625,35.86417,-78.71628
CARQUEST,600 E WILLIAMS STREET,APEX,NC,27502,USA,9193674190,35.7194450000149,-78.8430899999285
CARQUEST,1610 AUTOMOTIVE WAY,RALEIGH,NC,27604,USA,9198333001,35.79968,-78.62373
CARQUEST,8730 FIDELITY BLVD,RALEIGH,NC,27617,USA,9195710344,35.90125,-78.75933
CARQUEST,608 GERMANTOWN ROAD,RALEIGH,NC,27607,USA,9198511225,35.78857,-78.73194
CARQUEST,3907 NEW BERN AVENUE,RALEIGH,NC,27610,USA,9192551753,35.79954,-78.57042
CARQUEST,3321 S WILMINGTON ST EXT,RALEIGH,NC,27603,USA,9193290374,35.7352615939132,-78.6490165374863
CARQUEST,1209 S. MAIN STREET,WAKE FOREST,NC,27587,USA,9195568842,35.9660309692007,-78.5176797432098
CARQUEST,10525  FOLSOM  BLVD,RANCHO CORDOVA,CA,95670,USA,9163634846,38.59278,-121.29648
CARQUEST,515 CAMBELL,RAPID CITY,SD,57701,USA,6053482550,44.0567547613658,-103.191659115674
CARQUEST,7307 SOUTH BROADWAY,RED HOOK,NY,12571,USA,8457581245,41.9880300000244,-73.8809450003299
CARQUEST,990 SOUTH ROCK BLVD. SUITE D,RENO,NV,89502,USA,7758571814,39.5062707813357,-119.763906987116
CARQUEST,8055 MECHANICSVILLE PIKE,MECHANICSVILLE,VA,23111,USA,8047469328,37.5994949741794,-77.3766749801118
CARQUEST,4408 WILLIAMSBURG RD,RICHMOND,VA,23231,USA,8042221059,37.5182,-77.3539
CARQUEST,11481 W. BROAD ST.,RICHMOND,VA,23233,USA,8043602300,0,0
CARQUEST,4265 E. AIRPORT DRIVE,ONTARIO,CA,91761,USA,9093909887,34.06323,-117.55929
CARQUEST,1011 N. FEDERAL BLVD,RIVERTON,WY,82501,USA,3078562241,43.03589,-108.37997
CARQUEST,44215 10TH STREET,LANCASTER,CA,93534,USA,6619482880,34.6867104187165,-118.148054684835
CARQUEST,645 W. HOLT BLVD,ONTARIO,CA,91762,USA,9099842401,34.06285,-117.65969
CARQUEST,205 N. HERSHEY,POMONA,CA,91767,USA,9096231251,34.061610000034,-117.726799998086
CARQUEST,296 N. 5TH AVENUE,UPLAND,CA,91786,USA,9099852791,34.0967949976165,-117.644705014949
CARQUEST,6015  PACIFIC ST   # 1,ROCKLIN,CA,95677,USA,9166245186,0,0
CARQUEST,63897 US HWY 93,RONAN,MT,59864,USA,4066763000,47.606485,-114.11279
CARQUEST,21 KAREN RD,BELMONT,CA,94002,USA,8003994769,37.5219250001603,-122.266664999621
CARQUEST,900 GILMAN ST,BERKELEY,CA,94710,USA,5105288097,37.8791,-122.29959
CARQUEST,955 FEE DRIVE,SACRAMENTO,CA,95815,USA,9164891550,38.6004649723001,-121.445167714294
CARQUEST,730 S. BECKMAN ROAD SUITE C,LODI,CA,95240,USA,2093694395,38.12621,-121.25621
CARQUEST,1645 E MINER AVE,STOCKTON,CA,95205,USA,2099431000,37.95939,-121.27019
CARQUEST,7832  ARMOUR ST,SAN  DIEGO,CA,92111,USA,8582774896,32.82048,-117.15402
CARQUEST,4149 CARTAGENA DRIVE SUITE # C,SAN DIEGO,CA,92115,USA,6192878558,0,0
CARQUEST,1490 MANAWAGONISH RD,SAINT JOHN,NB,E2M 3Y4,CAN,5066721511,45.2387299,-66.12026
CARQUEST,416  NO. BROADWAY,SANTA MARIA,CA,93454,USA,8059258691,34.9785790858594,-120.434990630444
CARQUEST,2150  SO.BROADWAY,SANTA  MARIA,CA,93454,USA,8059224591,34.9785790858594,-120.434990630444
CARQUEST,400 E TRIMBLE RD,SAN JOSE,CA,95131,USA,8003994769,37.3901816193254,-121.922214165213
CARQUEST,55 VIVIAN WAY,SAN RAFAEL,CA,94901,USA,4154539300,37.9634149747305,-122.508444961825
CARQUEST,2109 S. HORNER BLVD,SANFORD,NC,27330,USA,9197757955,35.46267,-79.14842
CARQUEST,436 E GUTIERREZ ST,SANTA BARBARA,CA,93101,USA,8059662201,34.42039,-119.68913
CARQUEST,1038 PETALUMA HILL RD,SANTA ROSA,CA,95404,USA,7075250260,38.3754792575421,-122.673636300244
CARQUEST,165 INDIAN ROAD S,SARNIA,ON,N7T 3W3,CAN,5193373324,42.962026,-82.3764899
CARQUEST,9748 CAMPO ROAD,SPRING VALLEY,CA,91977,USA,6195892300,32.7520763571795,-117.004085008573
CARQUEST,9089 DALLAS STREET,LA MESA,CA,91942,USA,6196679800,32.79212,-117.00256
CARQUEST,4144 EL CAJON BLVD,SAN DIEGO,CA,92105,USA,6192832381,32.7556,-117.10642
CARQUEST,1452 K STREET,SAN DIEGO,CA,92101,USA,6196851500,32.70865,-117.15088
CARQUEST,391 N. 2ND STREET,EL CAJON,CA,92021,USA,6194419903,32.80497,-116.93566
CARQUEST,531 ORANGE AVENUE,CHULA VISTA,CA,91911,USA,6194256020,32.603161616731,-117.077163002495
CARQUEST,430 MAIN ST,SHELBY,MT,59474,USA,4064345571,48.5069800005619,-111.861925
CARQUEST,229 E BRUNDAGE,SHERIDAN,WY,82801,USA,3076727431,44.79845506053,-106.947189443056
CARQUEST,216 N CENTRAL AVE,SIDNEY,MT,59270,USA,4064821620,47.71689,-104.15664
CARQUEST,423 WEST 7ST,SIOUX CITY,IA,51103,USA,7122332354,42.5240756830077,-96.3952530525339
CARQUEST,4712 MERIDIAN AVE,SAN JOSE,CA,95118,USA,4082651356,37.2545264920212,-121.897570951869
CARQUEST,210 E. 10TH ST.,GILROY,CA,95020,USA,4088481155,0,0
CARQUEST,264 LOMBARD ST,SMITH FALLS,ON,K7A 5B8,CAN,6132838354,44.88935,-76.03254
CARQUEST,44742 STERLING HWY,SOLDOTNA,AK,99669,USA,9072625851,60.4778949893801,-151.079489976944
CARQUEST,2711 N MONROE,SPOKANE,WA,99205,USA,5093269262,47.68228,-117.42684
CARQUEST,532 MCPHERSON CHURCH RD,FAYETTEVILLE,NC,28303,USA,9107642235,35.0563983815664,-78.9454568123559
CARQUEST,7560 HWY 19E,SPRUCE PINE,NC,28777,USA,8287659071,35.92707,-82.03125
CARQUEST,350 ONTARIO ST,ST CATHARINES,ON,L2R 5L8,CAN,9056881311,43.17165,-79.26409
CARQUEST,30 O LEARY AVE,ST JOHN'S,NL,A1B 2C7,CAN,7095792016,47.56105,-52.75904
CARQUEST,3601 MESSANIE STREET,ST JOSEPH,MO,64507,USA,8162328451,39.7624849666177,-94.8058615874659
CARQUEST,136 EDWARD STREET,ST THOMAS,ON,N5P 1Z3,CAN,5196335270,42.7861049,-81.1654812
CARQUEST,15300 BOUL LACROIX,ST GEORGES DE BEAUCE,QC,G5Y 1R7,CAN,4182264417,46.1062299,-70.65577
CARQUEST,58105 COLUMBIA RIVER HWY,ST. HELENS,OR,97051,USA,5033975525,45.8439107520284,-122.834787850549
CARQUEST,15485 METCALF,STANLEY,KS,66223,USA,9138979707,38.8546409606934,-94.6654891967773
CARQUEST,810 SALISBURY RD,STATESVILLE,NC,28677,USA,7049782145,35.7759,-80.87178
CARQUEST,5-583 BARTON ST,STONEY CREEK,ON,L8E 5S2,CAN,9056436333,43.22453,-79.70449
CARQUEST,437 DOURO STREET,STRATFORD,ON,N5A 3S9,CAN,5192711210,43.36674,-80.96191
CARQUEST,115 S CENTERVILLE RD,STURGIS,MI,49091,USA,2696516760,41.7976950483969,-85.4284622140347
CARQUEST,3690 OLD SILVER HILL RD,SUITLAND,MD,20746,USA,3018993550,38.84241,-76.94673
CARQUEST,539 GEORGE ST,SYDNEY,NS,B1P 1K8,CAN,9025644513,46.13596,-60.19126
CARQUEST,617   6TH  STREET,TAFT,CA,93268,USA,6617634102,35.1409950001643,-119.460660001044
CARQUEST,172 PENN AVE,TELFORD,PA,18969,USA,2157238146,40.3226089039751,-75.3311080659936
CARQUEST,6 WEST HOLLY HILL,THOMASVILLE,NC,27360,USA,3364761111,35.8671350283247,-80.0860450150037
CARQUEST,1109A N. KING STREET,HAMPTON,VA,23669,USA,7577228652,37.0294900002622,-76.3452699975972
CARQUEST,205 POCAHANTAS DR,NEWPORT NEWS,VA,23608,USA,7578741100,37.13287,-76.53185
CARQUEST,1725 ROUTE 17,YORKTOWN,VA,23693,USA,7575966379,37.1131150000026,-76.4561849998663
CARQUEST,3614 TIDEWATER DR,NORFOLK,VA,23509,USA,7576243531,36.88671,-76.25974
CARQUEST,1749 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23454,USA,7574251063,36.8418600004024,-75.9980699999189
CARQUEST,4200 W 21 STREET,TOPEKA,KS,66604,USA,7852727818,39.0808749731073,-95.5456818357875
CARQUEST,67 DUFFERIN AVENUE,TRENTON,ON,K8V 5E2,CAN,6133926551,44.089,-77.57757
CARQUEST,54 GLENWOOD DRIVE,TRURO,NS,B2N 6W2,CAN,9028959795,45.3508,-63.29039
CARQUEST,3600 SOUTH PALO VERDE,TUCSON,AZ,85713,USA,5202943462,32.1893800000119,-110.916915000048
CARQUEST,1403 E LINCOLNWAY,VALPARAISO,IN,46383,USA,2194622133,41.467810000009,-87.044895
CARQUEST,1350   EAST THOMPSON BLVD,VENTURA,CA,93001,USA,8056432247,34.27597,-119.28017
CARQUEST,5220 BOUL DES LAURENTIDES,LAVAL,QC,H7K 2J8,CAN,4506228840,45.62192,-73.74743
CARQUEST,420  S.SANTA FE AVE,VISTA,CA,92084,USA,7607260880,33.1975750000484,-117.239939999856
CARQUEST,1295  PARKSIDE DRIVE,WALNUT CREEK,CA,94596,USA,9259397050,37.9117754594793,-122.062325038705
CARQUEST,14472 JEFFERSON DAVIS HWY,WOODBRIDGE,VA,22191,USA,7034942139,38.6301349802412,-77.2744049584777
CARQUEST,10218 SOUTHARD DRIVE,BELTSVILLE,MD,20705,USA,3019312977,39.03152,-76.90992
CARQUEST,116 RITCHIE ROAD,CAPITOL HEIGHTS,MD,20743,USA,3018086971,38.8748951258488,-76.8571592543499
CARQUEST,4291 HENNINGER CT,CHANTILLY,VA,20151,USA,7034491040,38.88472,-77.43294
CARQUEST,200 NORTH FREDRICK AVE,GAITHERSBURG,MD,20877,USA,3015902990,39.1509781205899,-77.2102576348294
CARQUEST,44180 AIRPORT VIEW DR,HOLLYWOOD,MD,20636,USA,3013736551,38.3213200000611,-76.5448600001159
CARQUEST,790 E. SWANSON AVENUE,WASILLA,AK,99654,USA,9073765218,61.5830949875151,-149.433470000236
CARQUEST,316 A MARKET STREET,LEESBURG,VA,20175,USA,7037773070,39.11248,-77.55892
CARQUEST,9021 EUCLID AVE,MANASSAS,VA,20110,USA,7033682267,38.7591600000052,-77.4551050000196
CARQUEST,1632 EAST GUDE DRIVE,ROCKVILLE,MD,20850,USA,3013099426,39.0921650000107,-77.1309299999468
CARQUEST,2722-2724 PITMAN DRIVE,SILVER SPRING,MD,20910,USA,3015899515,39.0012,-77.05797
CARQUEST,6520 BACKLICK RD,SPRINGFIELD,VA,22150,USA,7034510700,38.7753507163573,-77.1837799104666
CARQUEST,22405 ENTERPRISE ST SUITE 112,STERLING,VA,20164,USA,7034300705,38.9979199668904,-77.4040065829646
CARQUEST,2725 OLD WASHINGTON,WALDORF,MD,20601,USA,3018436313,38.6414604187012,-76.9079132080078
CARQUEST,400 NORTH MAIN,WATFORD CITY,ND,58854,USA,7018422310,47.8300350000289,-103.283064996199
CARQUEST,6295 HWY 93 SOUTH,WHITEFISH,MT,59937,USA,4068622555,48.3882916910675,-114.335925536324
CARQUEST,6801 E.  KELLOGG DRIVE,WICHITA,KS,67207,USA,3166861330,37.67867,-97.25722
CARQUEST,2836 CAROLINA BEACH ROAD,WILMINGTON,NC,28412,USA,9103430291,34.1854200000634,-77.9308549996888
CARQUEST,421 SOUTH MAIN ST.,WILDWOOD,FL,34785,USA,3527481011,0,0
