STORE_NAME,STORE_ADDR_LINE_1,STORE_ADDR_CITY_NAME,STORE_ADDR_STATE_CODE,STORE_ADDR_POSTAL_CODE,STORE_PHONE_NBR,STORE_COUNTRY_CODE,LAT,LNG
CATES CARQUEST,261 S MAIN ST,HOISINGTON,KS,67544,6206534226,USA, ,
CATLIN AUTOMOTIVE,138 W CR 300N,SULLIVAN,IN,47882,8122684357,USA, ,
CAVALIER EQUIPMENT CARQUEST,13968 HIGHWAY 5,CAVALIER,ND,58220-0658,7012654977,USA, ,
CENTER PARTS STORE,651 TORRES ST,CENTER,CO,81125,7197542767,USA, ,
CENTER POINT FARM AND AUTO,806 ROSEDALE DRIVE,CENTER POINT,IA,52213,3198492119,USA, ,
CENTRAL AUTO PARTS,905 CENTRAL,HORTON,KS,66439,7854862524,USA, ,
CENTRAL AUTO PARTS,7634 PEARBLOSSOM HWY,LITTLEROCK,CA,93543,6619442620,USA, ,
CENTRAL AUTOMOTIVE SUPPLY,114 NORTH PEARL,CENTRALIA,WA,98531,3607369366,USA, ,
CENTRE DE L'AUTO ST-JEAN INC.,1008 DU PARC INDUSTRAL,ST-JEAN CHRYSOSTOME,QC,G6Z 1C6,4188398555,CAN, ,
CHA-DT CHARLOTTE NC # 1323,5707 TRANSPORT DRIVE,CHARLOTTE,NC,28206,-,USA, ,
CHARLES AUTOMOTIVE SUPPLY INC.,P.O BOX 1353,CHATOM,AL,36518,2518473650,USA, ,
CHEBOYGAN,122 S MAIN,CHEBOYGAN,MI,49721,2316275691,USA, ,
CHEROKEE AUTO PARTS,8430 72 HWY,CHEROKEE,AL,35616,2563596822,USA, ,
CHI-DT CICERO IL #2814,14500 S. CICERO,MIDLOTHIAN,IL,60445,7083882210,USA, ,
CHOWCHILLA AUTO PARTS,41 ROBERTSON BLVD,CHOWCHILLA,CA,93610,5596654463,USA, ,
CIMINO AUTO PARTS,159 US ROUTE 6,COUDERSPORT,PA,16915,8142742218,USA, ,
CIMINO AUTOMOTIVE,18 WEST STREET,GALETON,PA,16922,8144357788,USA, ,
CITY AUTO PARTS,600 W 7TH,WALSENBURG,CO,81089,7197382525,USA, ,
CITY AUTO PARTS,4500 EAST HWY 76,MULLINS,SC,29574,8434646252,USA, ,
CITY SERVICE AND PARTS,511 MARKET STREET,AUDUBON,IA,50025,7125632146,USA, ,
CLAIBORNE AUTO PARTS & CAR CARE,101 WALNUT STREET,PORT GIBSON,MS,39150,6014375231,USA, ,
"CLARENDON AUTO PARTS, INC",511 S. MILL ST.,MANNING,SC,29102,8034358888,USA, ,
CLARK AUTO EQUIPMENT,2929 STEWART DRIVE,STATE COLLEGE,PA,16801,8142377681,USA, ,
CLARK AUTO SUPPLY,103 WORDEN AVE EAST,LADYSMITH,WI,54848,7155325574,USA, ,
CLARKESVILLE AUTO PARTS,279 MONROE ST,CLARKESVILLE,GA,30523,7067542127,USA, ,
CLARK'S BROADWAY AUTO PARTS LLC,1185 SOUTH HWY 89,JACKSON,WY,83002,3077336737,USA, ,
CLEAR CREEK SUPPLY,P.O. BOX 633,IDAHO SPRINGS,CO,80452,3035672693,USA, ,
CLE-DT EUCLID OH # 9386,"20001 EUCLID AVENUE, BLDG B",EUCLID,OH,44117,2167165665,USA, ,
CLIFF S AUTO AND TRACTOR,120 BLOCK STREET,MARION,AR,72364,8707394458,USA, ,
CM. PIECES D'AUTO INC.,"3789, CHEMIN OKA",ST-JOSEPH-DU-LAC,QC,J0N 1M0,4505980625,CAN, ,
COBDEN AUTO SUPPLY,BOUNDARY ROAD - P.O. BOX 179,COBDEN,ON,K0J 1K0,(613) 646-2094,CAN, ,
COLBY AUTOMOTIVE INC.,590 N FRANKLIN,COLBY,KS,67701,7854623349,USA, ,
COLDWATER AUTO PARTS LTD.,"6 STURGEON BAY ROAD, BOX 487",COLDWATER,ON,L0K 1E0,7056867425,CAN, ,
"COLEMAN PARTS, LLC",111 N. FRANKLIN AVENUE,COLEMAN,WI,54112,9208974016,USA, ,
COLE'S CARQUEST,1308 MUNFORD AVE,MUNFORD,TN,38058,9018370121,USA, ,
COLLINWOOD AUTO PARTS,101 E BROADWAY ST,COLLINWOOD,TN,38450,9317249104,USA, ,
COLMAN-DILLON AUTOMOTIVE LTD,13101 TECUMSEH RD,TECUMSEH,ON,N8N 3T4,5199790088,CAN, ,
COLUMBUS AUTO PARTS,291 E. MILLS ST,COLUMBUS,NC,28722,8288943064,USA, ,
COMPLETE AUTO PARTS,407 ATLANTA HWY,GAINESVILLE,GA,30501,7705343631,USA, ,
COMSTOCK AUTOMOTIVE,87 N HELMER AVE,DOLGEVILLE,NY,13329,3154299254,USA, ,
CONNIE LILES AUTO PARTS,1127 W ORANGE AVE,TALLAHASSEE,FL,32310,8505761941,USA, ,
CONNIE LILES AUTO PARTS-NE,1830 CAPITAL CIR NE,TALLAHASSEE,FL,32308,8508778223,USA, ,
CONSUMERS AUTO PARTS,611 GRATIOT AVENUE,SAGINAW,MI,48602,9897995131,USA, ,
CONTINENTAL SUPPLY,106 1ST ST,AULT,CO,80610,9708342822,USA, ,
COOKS AUTO PARTS LLC,599 SOUTH FOSSIL,RUSSELL,KS,67665,7854833116,USA, ,
COQUILLE TRUCK & AUTO SUPPLY LLC,76 W. HIGHWAY 42,COQUILLE,OR,97423,5413966116,USA, ,
CORDOVA MARINE AND AUTO,PO BOX 960,CORDOVA,AK,99574-0960,9074247202,USA, ,
CORINTH AUTO PARTS,332 MAIN STREET,CORINTH,ME,04427,2072857255,USA, ,
CORNELL AUTOMOTIVE SUPPLY,401 SOUTH THIRD STREET,CORNELL,WI,54732,7152396093,USA, ,
CORYDON CARQUEST,106 W. JEFFERSON STREET,CORYDON,IA,50060,6418721909,USA, ,
COVINGTON AUTO PARTS,1105 LIBERTY STREET,COVINGTON,IN,47932,7657932262,USA, ,
CARQUEST,4749 BOUL BOURQUE,SHERBROOKE,QC,J1N 2G6,8195699141,CAN, ,
CARQUEST,2530 - 2532 RUE GALT OUEST,SHERBROOKE,QC,J1G 1L6,8198214467,CAN, ,
CARQUEST,669 BOUL RENAULT,BEAUCEVILLE,QC,G5X 1L9,4187749866,CAN, ,
CARQUEST,221 BOUL. CARTIER,BELOEIL,QC,J3G 3R2,4504672846,CAN, ,
CARQUEST,4325 HARVESTER ROAD UNIT#10,BURLINGTON,ON,L7L 5M4,9056391401,CAN, ,
CARQUEST,245 RUE THIBEAU,TROIS-RIVIERES,QC,G8T 6X9,8193784857,CAN, ,
CARQUEST,1005 INDUSTRIEL,CHAMBLY,QC,J3L 4C4,4506586627,CAN, ,
CARQUEST,5245 1 ERE AVENUE,QUEBEC,QC,G1H 2V3,4186285911,CAN, ,
CARQUEST,1483 BOULST-PAUL,CHICOUTIMI,QC,G7J 3Y3,4185432602,CAN, ,
CARQUEST,2585 RUE ST-PIERRE,DRUMMONDVILLE,QC,J2C 7H3,8194773811,CAN, ,
CARQUEST,2875 DE LA CONCORDE,DUVERNAY/LAVAL,QC,H7E 2B5,4506613351,CAN, ,
CARQUEST,3070 AVENUE DES HIRONDELLES,BECANCOUR,QC,G9H 4M6,8669983220,CAN, ,
CARQUEST,1501 DESTIMAUVILLE,QUEBEC,QC,G1J 5A9,4186638112,CAN, ,
CARQUEST,535 PRINCIPALE,GRANBY,QC,J2G 2X3,4503784608,CAN, ,
CARQUEST,997 AVENUE DE GRAND MERE,SHAWINIGAN,QC,G9T 2J2,8195385252,CAN, ,
CARQUEST,,,NC,27610,(919) 573-3000,USA, ,
CARQUEST,500 DE LANAUDIERE,JOLIETTE,QC,J6E 3M4,4507551919,CAN, ,
CARQUEST,1322 4E AVENUE,LA POCATIERE,QC,G0R 1Z0,4188565115,CAN, ,
CARQUEST,1029 JACQUES BEDARD,LAC. ST. CHARLES,QC,G2N 1E4,4188496526,CAN, ,
CARQUEST,1110 RUE DOLLARD,LASALLE,QC,H8N 2N6,5143667575,CAN, ,
CARQUEST,1283 BAS L'ASSOMPTION NORD,L'ASSOMPTION,QC,J5W 2H5,4505894764,CAN, ,
CARQUEST,1000 BOUL ST JOSEPH,LAURIER STATION,QC,G0S 1N0,4187283510,CAN, ,
CARQUEST,5365 BLVD GUILLAUME-COUTURE,LEVIS,QC,G6V 4Z3,4188372437,CAN, ,
CARQUEST,801 BLVD ST-LAURENT EST,LOUISEVILLE,QC,J5V 1J1,8192285521,CAN, ,
CARQUEST,2075 RUE SHERBROOKE,MAGOG,QC,J1X 2T5,8198138668,CAN, ,
CARQUEST,664 DU PHARE EST,MATANE,QC,G4W 1B1,4185622880,CAN, ,
CARQUEST,25 TACHE OUEST,MONTMAGNY,QC,G5V 2Z9,4182486075,CAN, ,
CARQUEST,4715 BLVD INDUSTRIEL,MONTREAL-NORD,QC,H1H 0A5,5143215917,CAN, ,
CARQUEST,6496 RUE ST JACQUES,MONTREAL,QC,H4B 1T6,5144815695,CAN, ,
CARQUEST,341 WESTVILLE RD,NEW GLASGOW,NS,B2H 2J6,9027521000,CAN, ,
CARQUEST,165A ROUTE 132 EST,NEW RICHMOND,QC,G0C2B0,4183924820,CAN, ,
CARQUEST,216 W MARKET ST,ABERDEEN,WA,98520,3605323973,USA, ,
CARQUEST,200 N. MAIN STREET,MANVILLE,NJ,08835,9087251692,USA, ,
CARQUEST,5055 OAKLEY INDUSTRIAL BLVD,FAIRBURN,GA,30213,7709647691,USA, ,
CARQUEST,63 WESTERN AVENUE,FRAMINGHAM,MA,01702,5082705474,USA, ,
CARQUEST,11600 FRUEHAUF DRIVE,CHARLOTTE,NC,28273,7045886104,USA, ,
CARQUEST,18501 WEST STANFORD ROAD,TRACY,CA,95377,2098393883,USA, ,
CARQUEST,15511 ADESA DRIVE,BELTON,MO,64012,8163487211,USA, ,
CARQUEST,43375 OLD OX ROAD,DULLES,VA,20166,7039968283,USA, ,
CARQUEST,252 BAYLY STREET UNIT 21 -WEST,AJAX,ON,L1S 3V4,9056830331,CAN, ,
CARQUEST,115 LOCKWOOD ST,ALPENA,MI,49707,9893542169,USA, ,
CARQUEST,69 SOUTH ALBION STREET,AMHERST,NS,B4H 2W4,9026611263,CAN, ,
CARQUEST,"155, RUE PROULX",AMQUI,QC,G5J 3H4,4186294299,CAN, ,
CARQUEST,920 E COMMERCIAL,ANACONDA,MT,59711,4065635902,USA, ,
CARQUEST,7400 OLD SEWARD HIGHWAY,ANCHORAGE,AK,99503,9073441505,USA, ,
CARQUEST,4505 OLD SEWARD HWY.,ANCHORAGE,AK,99503,9075633126,USA, ,
CARQUEST,6645 NE 14TH STREET,DES MOINES,IA,50313,5152894545,USA, ,
CARQUEST,282 N LYNNDALE DR,APPLETON,WI,54914,9207317911,USA, ,
CARQUEST,3237 COLUMBIA PIKE,ARLINGTON,VA,22204,7039206050,USA, ,
CARQUEST,1215  EAST GRAND  AVE,ARROYO GRANDE,CA,93420,8054895574,USA, ,
CARQUEST,3000 WALTER WAY,STOCKBRIDGE,GA,30281,7702684937,USA, ,
CARQUEST,117 SOUTH FIRST STREET,BAKER,MT,59313,4067783327,USA, ,
CARQUEST,3140  NILES  STREET,BAKERSFIELD,CA,93306,6618714050,USA, ,
CARQUEST,10800   ROSEDALE  HWY,BAKERSFIELD,CA,93312,6615899772,USA, ,
CARQUEST,25  UNION AVE,BAKERSFIELD,CA,93307,6613244018,USA, ,
CARQUEST,4100  WIBLE  ROAD,BAKERSFIELD,CA,93313,6618344800,USA, ,
CARQUEST,142 HASTINGS ST NORTH,BANCROFT,ON,K0L 1C0,6133322922,CAN, ,
CARQUEST,294 YONGE ST.,BARRIE,ON,L4N 4C7,7057257393,CAN, ,
CARQUEST,109 BROCK STREET,BARRIE,ON,L4N 2M3,7057285513,CAN, ,
CARQUEST,16 S 20TH STREET,BATTLE CREEK,MI,49015,2699628731,USA, ,
CARQUEST,4324 HWY 19,ZACHARY,LA,70791,2256542601,USA, ,
CARQUEST,3616 E WILDER RD,BAY CITY,MI,48706,9896863114,USA, ,
CARQUEST,6220 SW ARCTIC DRIVE,BEAVERTON,OR,97005,5036727278,USA, ,
CARQUEST,58 HARRIETT STREET,BELLEVILLE,ON,K8P 1V7,6139686421,CAN, ,
CARQUEST,1407 132ND AVE NE STE#1,BELLEVUE,WA,98005,4254547936,USA, ,
CARQUEST,1813 E MAIN,BETHANY,MO,64424,6604257155,USA, ,
CARQUEST,1203 MAIN STREET,BILLINGS,MT,59105,4062522000,USA, ,
CARQUEST,2091 ROSEBUD DRIVE,BILLINGS,MT,59102,4066561646,USA, ,
CARQUEST,549 BESSEMER SUPER HIGHWAY,MIDFIELD,AL,35228,9195733000,USA, ,
CARQUEST,8645 LYNDALE AVE S,BLOOMINGTON,MN,55420,9528884631,USA, ,
CARQUEST,8875 GEORGE BOLTON PARKWAY,BOLTON,ON,L7E 4K2,9058577753,CAN, ,
CARQUEST,10052 MIDLOTHIAN TURNPIKE,BON AIR,VA,23235,8043279067,USA, ,
CARQUEST,205 KING STREET EAST,BOWMANVILLE,ON,L1C 1P4,9056235402,CAN, ,
CARQUEST,425 N 7TH AVE,BOZEMAN,MT,59715,4065874233,USA, ,
CARQUEST,9 ARMSTRONG STREET,BRACEBRIDGE,ON,P1L 1C1,7056454401,CAN, ,
CARQUEST,65 RUTHERFORD SOUTH  UNIT 5-6,BRAMPTON,ON,L6W 3J3,9054559595,CAN, ,
CARQUEST,543 WEST STREET,BRANTFORD,ON,N3R 6M5,5197594462,CAN, ,
CARQUEST,2778 HIGHWAY 325,WILEVILLE,NS,B4V 5G2,9025435068,CAN, ,
CARQUEST,"1220 STEWART BLVD, #2",BROCKVILLE,ON,K6V 7H2,6133427777,CAN, ,
CARQUEST,538 W HELM ST,BROOKFIELD,MO,64628,6602587484,USA, ,
CARQUEST,130 S FOURTH ST,BURLINGTON,IA,52601,3197524546,USA, ,
CARQUEST,2416 INDUSTRIAL ST,BURLINGTON,ON,L7P 1A5,9053354222,CAN, ,
CARQUEST,3639 HARRISON AVENUE,BUTTE,MT,59701,4067234357,USA, ,
CARQUEST,423 N MITCHELL,CADILLAC,MI,49601,2317759772,USA, ,
CARQUEST,282 ARGYLE STREET SOUTH,CALEDONIA,ON,N3W 1K8,9057656661,CAN, ,
CARQUEST,221 W. GROVE ST.,CALEDONIA,MN,55921,5077243383,USA, ,
CARQUEST,30 3RD SRTEET,CALEXICO,CA,92231,7603572953,USA, ,
CARQUEST,451 DUNDAS STREET,CAMBRIDGE,ON,N1R 5R5,5196215270,CAN, ,
CARQUEST,415 NORTH WALNUT,CAMERON,MO,64429,8166322127,USA, ,
CARQUEST,6516 OLD BRANCH AVE,CAMP SPRINGS,MD,20748,3014499190,USA, ,
CARQUEST,90 SISTER GREEN RD,CAMPBELLTON,NB,E3N 3M7,5067533044,CAN, ,
CARQUEST,5845  WINDMILL AVE  UNIT # A,CARMICHAEL,CA,95608,9169746390,USA, ,
CARQUEST,68-580 RAMON ROAD,CATHEDRAL CITY,CA,92234,7603211564,USA, ,
CARQUEST,377 NORTH 2150 WEST,CEDAR CITY,UT,84720,4355863834,USA, ,
CARQUEST,1845 16TH AVE SW,CEDAR RAPIDS,IA,52404,3193650431,USA, ,
CARQUEST,507 N MAIN STREET,CHARLES CITY,IA,50616,6412282705,USA, ,
CARQUEST,410 MOUNT EDWARD RD,CHARLOTTETOWN,PE,C1A 2E1,9025661198,CAN, ,
CARQUEST,103 W 6TH ST,CHEYENNE,WY,82007,3076329369,USA, ,
CARQUEST,1327 EAST THOMAS AVENUE,ARLINGTON HEIGHTS,IL,60004,8476700431,USA, ,
CARQUEST,5730 W. 79TH ST,BURBANK,IL,60459-1333,7086363366,USA, ,
CARQUEST,5644 W. DIVERSEY AVE,CHICAGO,IL,60639,7738041300,USA, ,
CARQUEST,950 S WASHINGTON,CHILLICOTHE,MO,64601,6606462985,USA, ,
CARQUEST,201 EAST JOLIET STREET,OTTAWA,IL,61350,8154330892,USA, ,
CARQUEST,1931 ROSSVILLE AVENUE,CHATTANOOGA,TN,37408,4237568801,USA, ,
CARQUEST,314 NORTH MAIN,CHURCH POINT,LA,70525,3376846353,USA, ,
CARQUEST,24005 CLAWITER ROAD,HAYWARD,CA,94545,5107834544,USA, ,
CARQUEST,5043 CLEVELAND STREET,VIRGINIA BEACH,VA,23462,7575520178,USA, ,
CARQUEST,165 FIRST ST SW,CLEVELAND,TN,37311,4234721555,USA, ,
CARQUEST,1111 ELGIN STREET WEST,COBOURG,ON,K9A 5H7,9053722111,CAN, ,
CARQUEST,2013 BIG HORN AVENUE,CODY,WY,82414,3075872255,USA, ,
CARQUEST,108 COLDBROOK VILLAGE PARK DRI,COLDBROOK,NS,B4R 1B9,9026792411,CAN, ,
CARQUEST,#1 LOCUST STREET,COLSTRIP,MT,59323,4067483335,USA, ,
CARQUEST,1625 HWY 2 WEST,COLUMBIA FALLS,MT,59913,4068924375,USA, ,
CARQUEST,9070 MARSHALL RD.,CRANBERRY TWP,PA,16066-3606,7247764871,USA, ,
CARQUEST,425 2ND AVE SW,CRESCO,IA,52136,5635472760,USA, ,
CARQUEST,427 OLD LANTANA ROAD,CROSSVILLE,TN,38555,9314561406,USA, ,
CARQUEST,415 EAST MAIN,CUT BANK,MT,59427,4068735511,USA, ,
CARQUEST,335 MT CROSS RD,DANVILLE,VA,24540,4347997760,USA, ,
CARQUEST,75 AKERLEY BLVD UNITS C & D,DARTMOUTH,NS,B3B 1R7,9024688444,CAN, ,
CARQUEST,312 17TH ST,BETTENDORF,IA,52722,5633594413,USA, ,
CARQUEST,936 16TH AVE,EAST MOLINE,IL,61244,3097550628,USA, ,
CARQUEST,109 S CHICAGO ST,GENESEO,IL,61254,3099448164,USA, ,
CARQUEST,4598 SE DELAWARE AVE,ANKENY,IA,50021,5159633030,USA, ,
CARQUEST,3633 VALLEY PIKE,WINCHESTER,VA,22602,5408682207,USA, ,
CARQUEST,2400 E 22ND ST,DES MOINES,IA,50317,5152663220,USA, ,
CARQUEST,10121 HICKMAN RD,URBANDALE,IA,50322,5153345188,USA, ,
CARQUEST,821 E VILLARD,DICKINSON,ND,58601-0526,7012255129,USA, ,
CARQUEST,457 ADELARD-SAVOIE BLVD UNIT #,DIEPPE,NB,E1A 7E7,5068543500,CAN, ,
CARQUEST,204 NORTH MONTANA ST,DILLON,MT,59725,4066836141,USA, ,
CARQUEST,250 ROUTE 46,DOVER,NJ,07801,9733288890,USA, ,
CARQUEST,600 CREEK ROAD,DELANCO,NJ,08075,6093269014,USA, ,
CARQUEST,5253 126TH AVE N,CLEARWATER,FL,33760,7275920205,USA, ,
CARQUEST,11000 W. COLFAX AVENUE,LAKEWOOD,CO,80215,9192270000,USA, ,
CARQUEST,9850 INDIANAPOLIS BLVD.,HIGHLAND,IN,46322,2199619535,USA, ,
CARQUEST,3151 S. NOLAND ROAD,INDEPENDENCE,MO,64055,8168597591,USA, ,
CARQUEST,4090 LAFAYETTE ROAD,INDIANAPOLIS,IN,46222,3175540370,USA, ,
CARQUEST,15206 KUYKENDAHL ROAD,HOUSTON,TX,77090,2818855440,USA, ,
CARQUEST,1420 TOSHIBA DRIVE,LEBANON,TN,37087,6159943308,USA, ,
CARQUEST,7211 MCKNIGHT ROAD,PITTSBURGH,PA,15237,4123183025,USA, ,
CARQUEST,2177 COVINGTON PIKE,MEMPHIS,TN,38128,9192775100,USA, ,
CARQUEST,3101 MORSE ROAD,COLUMBUS,OH,43231,6149342085,USA, ,
CARQUEST,4515 E MIAMI ST,PHOENIX,AZ,85040,-,USA, ,
CARQUEST,2451 MCCRAKEN RD,SANFORD,FL,32771,4073248586,USA, ,
CARQUEST,1017 E I65 SERVICE RD S,MOBILE,AL,36606,2515090160,USA, ,
CARQUEST,2707 OKEECHOBEE BLVD,WEST PALM BEACH,FL,33409,5612734895,USA, ,
CARQUEST,63 PIERCE ROAD,WINDER,GA,30680,4042984711,USA, ,
CARQUEST,12551 OLD GLENN HWY,EAGLE RIVER,AK,99577,9076944223,USA, ,
CARQUEST,20 ELM STREET,EAST AURORA,NY,14052,7166525100,USA, ,
CARQUEST,270 RUE VICTORIA,EDMUNDSTON,NB,E3V 2H9,5067395799,CAN, ,
CARQUEST,6677 BLACK HORSE PIKE,EGG HARBOR TOWNSHIP,NJ,08234,6096414321,USA, ,
CARQUEST,641 STATE STREET,EL CENTRO,CA,92243,7603523391,USA, ,
CARQUEST,1005 HWY 17 SOUTH,ELIZABETH CITY,NC,27909,2523359618,USA, ,
CARQUEST,351  E. PENNSYLVANIA,ESCONDIDO,CA,92025,7607456461,USA, ,
CARQUEST,2525 SKEETER DRIVE,FAIRBANKS,AK,99709,9074521627,USA, ,
CARQUEST,350 EAST RUSSEL ST.,FAYETTEVILLE,NC,28301,9104832626,USA, ,
CARQUEST,6320 FLORIN ROAD,SACRAMENTO,CA,95823,9163923033,USA, ,
CARQUEST,721 5TH,FT LUPTON,CO,80621,3038572333,USA, ,
CARQUEST,3030 OSGOOD COURT,FREMONT,CA,94539,5106561656,USA, ,
CARQUEST,7051 COMMERCE CIRCLE,PLEASANTON,CA,94588,9252250105,USA, ,
CARQUEST,419B SOUTH JEFFERSON ST,FREDERICK,MD,21701,3016209411,USA, ,
CARQUEST,363 WARRENTON RD,FREDERICKSBURG,VA,22405,5403741213,USA, ,
CARQUEST,4442 LAFAYETTE BLVD,FREDERICKSBURG,VA,22408,5408982077,USA, ,
CARQUEST,40 BISHOP DRIVE,FREDERICTON,NB,E3B 5C8,5064589731,CAN, ,
CARQUEST,3515  E.TULARE STREET,FRESNO,CA,93702,5592662084,USA, ,
CARQUEST,1000 MONMOUTH BLVD,GALESBURG,IL,61401,3093440400,USA, ,
CARQUEST,138 BENNETT DRIVE,GANDER,NL,A1V 2E4,7096513524,CAN, ,
CARQUEST,624 GARRISONVILLE ROAD,GARRISONVILLE,VA,22554,5406594094,USA, ,
CARQUEST,334 GUELPH ST.,GEORGETOWN,ON,L7G 4B5,9058775161,CAN, ,
CARQUEST,435 KLEIN AVE,GLASGOW,MT,59230,4062289381,USA, ,
CARQUEST,316 SUNCOAST DR E,GODERICH,ON,N7A 4N7,5195241966,CAN, ,
CARQUEST,1308 N WILLIAMS STREET,GOLDSBORO,NC,27533,9197340832,USA, ,
CARQUEST,10 CLAVETTE ST,GRAND FALLS,NB,E3Y 3W5,5064758122,CAN, ,
CARQUEST,23 HARDY AVE,GRAND FALLS WINDSOR,NF,A2A 2P8,7094897728,CAN, ,
CARQUEST,2824 SOUTH LOCUST,GRAND ISLAND,NE,68801,3083982130,USA, ,
CARQUEST,525 NE E STREET,GRANTS PASS,OR,97526,5414797524,USA, ,
CARQUEST,5307 W. MARKET STREET,GREENSBORO,NC,27409,3362945630,USA, ,
CARQUEST,2305 11 AVE SOUTH,GREAT FALLS,MT,59405,4064528555,USA, ,
CARQUEST,3700 KEMPT ROAD,HALIFAX,NS,B3K 4X8,9024938344,CAN, ,
CARQUEST,1130 NORTH FIRST,HAMILTON,MT,59840,4063633113,USA, ,
CARQUEST,401 PARKDALE AVE N,HAMILTON,ON,L8H 5Y4,9055442881,CAN, ,
CARQUEST,1249 STONECHURCH UNIT RD E7&8,HAMILTON,ON,L8W 2C6,9053182002,CAN, ,
CARQUEST,430 SOUTH MAIN STREET,HARLEM,MT,59526,4063532751,USA, ,
CARQUEST,60 E ROCK STREET,HARRISONBURG,VA,22802,5404344418,USA, ,
CARQUEST,114 CONCESSION STREET N,HAVELOCK,ON,K0L 1Z0,7057783306,CAN, ,
CARQUEST,101 SECOND ST.,HAVRE,MT,59501,4062652231,USA, ,
CARQUEST,2429 HAYES ROAD,HAYES,VA,23072,8046422172,USA, ,
CARQUEST,2328 N MONTANA AVE,HELENA,MT,59601,4064420042,USA, ,
CARQUEST,7725 COMMERCIAL WAY STE 125,HENDERSON,NV,89011,7025670700,USA, ,
CARQUEST,235 A SW OAK ST.,HILLSBORO,OR,97123,5036482196,USA, ,
CARQUEST,3726 LAKE ST,HOMER,AK,99603,9072356491,USA, ,
CARQUEST,122 W FIRST ST,HUTCHINSON,KS,67501,6206632000,USA, ,
CARQUEST,45460 FARGO STREET,INDIO,CA,92201,7603473641,USA, ,
CARQUEST,16080 ARROW HWY,IRWINDALE,CA,91706,6268141571,USA, ,
CARQUEST,4639 MCWIILIE DR,JACKSON,MS,39206,6013625431,USA, ,
CARQUEST,"1202 U.S. HWY 70, EAST",NEW BERN,NC,28560,2526376108,USA, ,
CARQUEST,535 WEST IDAHO ST,KALISPELL,MT,59901,4067553659,USA, ,
CARQUEST,8720 NW 63RD ST,PARKVILLE,MO,64152,8165876100,USA, ,
CARQUEST,7806 E WINNER,KANSAS CITY,MO,64125,8162415717,USA, ,
CARQUEST,"2119 AVENUE ""A""",KEARNEY,NE,68847,3082372247,USA, ,
CARQUEST,106 S. WILLOW,KENAI,AK,99611,9072837516,USA, ,
CARQUEST,2620 JUNCTION HWY,KERRVILLE,TX,78028,8303675712,USA, ,
CARQUEST,809 MITCHELL STREET,KINSTON,NC,28501,2525271134,USA, ,
CARQUEST,1027 KING ST. EAST,KITCHENER,ON,N2G 2N1,5197433664,CAN, ,
CARQUEST,2725 NORTH WRIGHT ROAD,ALCOA,TN,37701,8659709273,USA, ,
CARQUEST,324 SHELIKOF,KODIAK,AK,99615,9074863239,USA, ,
CARQUEST,901 MONITOR ST.,LA CROSSE,WI,54603,6087828180,USA, ,
CARQUEST,9109 W. OGDEN AVE.,BROOKFIELD,IL,60513,7083542195,USA, ,
CARQUEST,10213 MAIN STREET,LAMONT,CA,93241,6618450771,USA, ,
CARQUEST,820 WEST MAIN ST,LANSDALE,PA,19446,2158556308,USA, ,
CARQUEST,448 NORTH SAGINAW,LAPEER,MI,48446,8106645996,USA, ,
CARQUEST,1500 BOULDER CITY PARKWAY,BOULDER CITY,NV,89005,7022931368,USA, ,
CARQUEST,3738 BOULDER HWY.,LAS VEGAS,NV,89121,7026418282,USA, ,
CARQUEST,3030 EAST SAHARA,LAS VEGAS,NV,89104,7024571123,USA, ,
CARQUEST,3341 INDUSTRIAL RD,LAS VEGAS,NV,89109,7027351896,USA, ,
CARQUEST,1715 N DECATUR BLVD,LAS VEGAS,NV,89108,7026462111,USA, ,
CARQUEST,3161 N. NELLIS BLVD,LAS VEGAS,NV,89115,7026441011,USA, ,
CARQUEST,1301 E CALVADA BLVD,PAHRUMP,NV,89048,7757274330,USA, ,
CARQUEST,2111 S RAINBOW BLVD,LAS VEGAS,NV,89146,7022285800,USA, ,
CARQUEST,5090 WEST PATRICK LANE,LAS VEGAS,NV,89118,7023827784,USA, ,
CARQUEST,8751 FREESTATE DRIVE,LAUREL,MD,20723,3016040671,USA, ,
CARQUEST,1830 W 6TH STREET,LAWRENCE,KS,66044,7858411830,USA, ,
CARQUEST,207 FIRST AVE S,LEWISTOWN,MT,59457,4065385441,USA, ,
CARQUEST,4340 NORTH 60TH STREET,LINCOLN,NE,68507,4024675361,USA, ,
CARQUEST,36 VICTORIA AVE SOUTH,LINDSAY,ON,K9V 3C8,7053243566,CAN, ,
CARQUEST,140 CAPITOL BEACH RD,LINCOLN,NE,68528,4024750010,USA, ,
CARQUEST,501 WEST PARK ST,LIVINGSTON,MT,59047,4062221410,USA, ,
CARQUEST,246 HORTON ST E,LONDON,ON,N6A 4L6,5196799600,CAN, ,
CARQUEST,430 FIRST ST,LONDON,ON,N5W 4N1,5194519330,CAN, ,
CARQUEST,1510 FANSHAWE PARK RD W UNIT 1,LONDON,ON,N6H 5L8,5194744188,CAN, ,
CARQUEST,4300 WELLINGTON ROAD SOUTH,LONDON,ON,N6E 2Z7,5196686269,CAN, ,
CARQUEST,1555 S. OXNARD BLVD,OXNARD,CA,93030,8054870447,USA, ,
CARQUEST,10452 MAGNOLIA BLVD,NORTH HOLLYWOOD,CA,91601,8185087211,USA, ,
